ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	SUBGROUP	CONCEPT_ID	COGID	ROOTID	ALIGNMENT
54014	Icelandic	dirt	óhreinindi	our̥ɛinɪntɪ	o u r̥ ɛ i n ɪ n t ɪ		Germanic	88_dirt	11942	7618	o u r̥ ɛ i n ɪ n t ɪ
55184	Norwegian (Bokmål)	dirt	søl	søːl	s øː l		Germanic	88_dirt	11937	7609	s øː l
55185	Norwegian (Bokmål)	dirt	skitt	ʃɪt	ʃ ɪ t		Germanic	88_dirt	11940	7615	ʃ ɪ t
56309	Swedish	dirt	lort	luːʈ	l uː ʈ		Germanic	88_dirt	11943	7632	l uː ʈ
56310	Swedish	dirt	smuts	smɵtːs	s m ɵ tː s		Germanic	88_dirt	11941	7617	s m ɵ tː s
57471	Danish	dirt	snavs	snɑwˀs	s n ɑ w ʔ s		Germanic	88_dirt	11938	7613	s n ɑ w ʔ s
58556	German	dirt	Schmutz	ʃmʊt͡s	ʃ m ʊ ts		Germanic	88_dirt	11941	7617	ʃ m ʊ ts -
59579	Dutch	dirt	vuil	vœy̯l	v œ y l		Germanic	88_dirt	11939	7614	v œ y l
60758	English	dirt	dirt	dɜːt	d ɜː t		Germanic	88_dirt	11940	7615	d ɜː t
61793	Irish	dirt	salachar	sˠal̪ˠəxəɾˠ	sˠ a l̪ˠ ə x ə ɾˠ		Celtic	88_dirt	8438	7619	sˠ a l̪ˠ ə x ə ɾˠ
63056	Welsh	dirt	baw	ba͡ʊ	b aʊ		Celtic	88_dirt	8437	7616	b aʊ
63057	Welsh	dirt	budreddi	bɪdrɛðɪ	b ɪ d r ɛ ð ɪ		Celtic	88_dirt	8439	7643	b ɪ d r ɛ ð ɪ
64225	Breton	dirt	fank	fãŋ	f ã ŋ		Celtic	88_dirt	8435	7608	f ã ŋ
65267	Latin	dirt	sordes	sɔrdeːs	s ɔ r d eː s		Italic	88_dirt	16112	7621	s ɔ r d eː s
65268	Latin	dirt	squalor	skʷaːɫɔr	s kʷ aː lˠ ɔ r		Italic	88_dirt	16110	7619	s kʷ aː lˠ ɔ r
66361	French	dirt	boue	bu	b u		Italic	88_dirt	16109	7616	b u
66362	French	dirt	saleté	salˈte	s a l t e		Italic	88_dirt	16112	7621	s a l t e -
67588	Catalan	dirt	brutícia	bɾut̪isia	b ɾ u t̪ i s i a		Italic	88_dirt	16108	7610	b ɾ u t̪ i s i a
68715	Spanish	dirt	suciedad	suθjeðað	s u θ j e ð a ð		Italic	88_dirt	16113	7626	s u θ j e ð a ð -
69930	Portuguese	dirt	sujidade	ʃuʒiðaðe	ʃ u ʒ i ð a ð e		Italic	88_dirt	16113	7626	ʃ u ʒ - i ð a ð e
69931	Portuguese	dirt	imundície	imũdisje	i m ũ d i s j e		Italic	88_dirt	16114	7627	i m ũ - d i s j e
71178	Italian	dirt	sudiciume	sudit͡ʃume	s u d i tʃ u m e		Italic	88_dirt	16111	7620	s u d i tʃ u m e
72435	Romanian	dirt	murdărie	murdərje	m u r d ə r j e		Italic	88_dirt	16114	7627	- m u r d ə r j e
41702	Bulgarian	dirty	мръсен	mrɤsɛn	m r ɤ s ɛ n		Balto-Slavic	515_dirty	5396	7646	m r ɤ s ɛ n
42936	Croatian	dirty	nečist	nɛ̌t͡ʃist	n ɛ tʃ i s t		Balto-Slavic	515_dirty	5397	7648	n ɛ tʃ i - s t
42937	Croatian	dirty	blatan	blâtan	b l a t a n		Balto-Slavic	515_dirty	5401	7661	b l a t a n
44139	Slovene	dirty	umázan	uma˨ːzan	u m aː ² z a n		Balto-Slavic	515_dirty	5403	7667	u m aː ² z a n
45279	Slovak	dirty	špinavý	ʃpinaviː	ʃ p i n a v iː		Balto-Slavic	515_dirty	5398	7649	ʃ p i n a v iː
46462	Czech	dirty	špinavý	ʃpɪnaviː	ʃ p ɪ n a v iː		Balto-Slavic	515_dirty	5398	7649	ʃ p ɪ n a v iː
47589	Polish	dirty	brudny	bɾudnɨ	b ɾ u d n ɨ		Balto-Slavic	515_dirty	5395	7644	b ɾ u d n ɨ -
48690	Ukrainian	dirty	брудний	brudnɪj	b r u d n ɪ j		Balto-Slavic	515_dirty	5395	7644	b r u d n ɪ j
49777	Belarusian	dirty	брудны	brudnɨ	b r u d n ɨ		Balto-Slavic	515_dirty	5395	7644	b r u d n ɨ -
50832	Russian	dirty	грязный	ɡrʲaˑznɨj	g rʲ aˑ z n ɨ j		Balto-Slavic	515_dirty	5402	7665	g rʲ aˑ z n ɨ j
51949	Lithuanian	dirty	nešvarus	nɛʃʋɐrʊ̂s	n ɛ ʃ ʋ ɐ r ʊ s		Balto-Slavic	515_dirty	5400	7660	n ɛ ʃ ʋ ɐ r ʊ s
51950	Lithuanian	dirty	purvinas	pʊ̂rˑʋʲɪnɐs	p ʊ rˑ ʋʲ ɪ n ɐ s		Balto-Slavic	515_dirty	5406	7677	p ʊ rˑ ʋʲ ɪ n ɐ s
53249	Latvian	dirty	netīrs	nɛtiːrs	n ɛ t iː r s		Balto-Slavic	515_dirty	5397	7648	n ɛ t iː r s -
53250	Latvian	dirty	dubļains	dubʎai̯ns	d u b ʎ a i n s		Balto-Slavic	515_dirty	5405	7676	d u b ʎ a i n s
54496	Icelandic	dirty	óhreinn	our̥ɛitn̥	o u r̥ ɛ i t n̥		Germanic	515_dirty	11949	7655	o u r̥ ɛ i t n̥
54497	Icelandic	dirty	sóðalegur	souðɑlɛɣʏr̥	s o u ð ɑ l ɛ ɣ ʏ r̥		Germanic	515_dirty	11951	7674	s o u ð ɑ l ɛ ɣ ʏ r̥
55648	Norwegian (Bokmål)	dirty	skitten	ˈʃɪtən	ʃ ɪ t ə n		Germanic	515_dirty	11950	7661	ʃ ɪ t ə n
56787	Swedish	dirty	snuskig	snɵsːɕɪɡ	s n ɵ sː ɕ ɪ g		Germanic	515_dirty	11945	7650	s n ɵ sː ɕ ɪ g
57916	Danish	dirty	snavset	ˈsnawsəð	s n a w s ə ð		Germanic	515_dirty	11945	7650	s n a w s ə ð
58983	German	dirty	schmutzig	ʃmʊt͡sɪç	ʃ m ʊ ts ɪ ç		Germanic	515_dirty	11948	7654	ʃ m ʊ ts ɪ ç
60065	Dutch	dirty	vuil	vœy̯l	v œ y l		Germanic	515_dirty	11946	7651	v œ y l
61185	English	dirty	dirty	ˈdɜːtɪ	d ɜː t ɪ		Germanic	515_dirty	11947	7652	d ɜː t ɪ
62324	Irish	dirty	salach	sˠal̪ˠəx	sˠ a l̪ˠ ə x		Celtic	515_dirty	8442	7653	sˠ a l̪ˠ ə x
63552	Welsh	dirty	budr	bɪdr	b ɪ d r		Celtic	515_dirty	8444	7671	b ɪ d r
63553	Welsh	dirty	brwnt	brʊnt	b r ʊ n t		Celtic	515_dirty	8440	7644	b r ʊ n t
64665	Breton	dirty	lous	luːs	l uː s		Celtic	515_dirty	8441	7645	l uː s
65726	Latin	dirty	sordidus	sɔrdɪdʊs	s ɔ r d ɪ d ʊ s		Italic	515_dirty	16116	7652	s ɔ r d ɪ d ʊ s
66888	French	dirty	sale	sal	s a l		Italic	515_dirty	16117	7653	s a l
66889	French	dirty	crasseux	kʁaˈsø	k ʁ a s ø		Italic	515_dirty	16121	7665	k ʁ a s ø
68070	Catalan	dirty	brut	bɾut̪	b ɾ u t̪		Italic	515_dirty	16115	7644	b ɾ u t̪
69215	Spanish	dirty	sucio	suθjo	s u θ j o		Italic	515_dirty	16119	7663	s u θ j o
70451	Portuguese	dirty	sujo	ˈsuʒu	s u ʒ u		Italic	515_dirty	16119	7663	s u ʒ - u
71701	Italian	dirty	sporco	sporko	s p o r k o		Italic	515_dirty	16118	7657	s p o r k o
71702	Italian	dirty	sùdicio	sudit͡ʃo	s u d i tʃ o		Italic	515_dirty	16116	7652	s u - d i tʃ o -
72987	Romanian	dirty	murdar	murdar	m u r d a r		Italic	515_dirty	16120	7664	m u r d a r
41939	Bulgarian	disappear	изчезна	izt͡ʃɛzna	i z tʃ ɛ z n a		Balto-Slavic	711_disappear	5408	7680	- i z tʃ ɛ z n a - -
43195	Croatian	disappear	nestati	nɛ̌stati	n ɛ s t a t i		Balto-Slavic	711_disappear	5409	7682	n ɛ s t a t i
43196	Croatian	disappear	izgubiti se	izɡǔbiti_sɛ	i z g u b i t i + s ɛ		Balto-Slavic	711_disappear	5415	7706	i z g u b i t i + s ɛ
44350	Slovene	disappear	izgíniti	izɡi˨ːniti	i z g iː ² n i t i		Balto-Slavic	711_disappear	5414	7701	i z g iː ² n i t i
45517	Slovak	disappear	zmiznúť	zmiznuːc	z m i z n uː c		Balto-Slavic	711_disappear	5410	7683	z m i z n uː c
46687	Czech	disappear	zmizet	zmɪzɛt	z m ɪ z ɛ t		Balto-Slavic	711_disappear	5410	7683	z m ɪ z - ɛ t
47808	Polish	disappear	zniknąć	zniknɔnt͡ɕ	z n i k n ɔ n tɕ		Balto-Slavic	711_disappear	5407	7678	z n i k n ɔ n tɕ -
48901	Ukrainian	disappear	щезнути	ʂʈ͡ʂɛznutɪ	ʂ ʈʂ ɛ z n u t ɪ		Balto-Slavic	711_disappear	5408	7680	- - ʂ ʈʂ ɛ z n u t ɪ
48902	Ukrainian	disappear	зникнути	znɪknutɪ	z n ɪ k n u t ɪ		Balto-Slavic	711_disappear	5407	7678	z n ɪ k n u - t ɪ
49987	Belarusian	disappear	знікнуць	zniknut͡sʲ	z n i k n u tsʲ		Balto-Slavic	711_disappear	5407	7678	z n i k n u - tsʲ -
51031	Russian	disappear	исчезнуть	jɨst͡ʃʲeˑznutʲ	j ɨ s tʃʲ eˑ z n u tʲ		Balto-Slavic	711_disappear	5408	7680	j ɨ s tʃʲ eˑ z n u tʲ -
52201	Lithuanian	disappear	dingti	dʲɪ̂nˑɡtʲɪ	dʲ ɪ nˑ g tʲ ɪ		Balto-Slavic	711_disappear	5412	7694	- dʲ ɪ - nˑ - g tʲ ɪ
52202	Lithuanian	disappear	išnykti	ɪʃnǐːktʲɪ	ɪ ʃ n iː k tʲ ɪ		Balto-Slavic	711_disappear	5412	7694	- - ɪ ʃ n iː k tʲ ɪ
52203	Lithuanian	disappear	pranykti	prɐnǐːktʲɪ	p r ɐ n iː k tʲ ɪ		Balto-Slavic	711_disappear	5412	7694	p r ɐ - n iː k tʲ ɪ
53485	Latvian	disappear	nozust	nuɔ̯zust	n u ɔ z u s t		Balto-Slavic	711_disappear	5411	7693	n u ɔ z u s t
54728	Icelandic	disappear	hverfa	kʰvɛrvɑ	kʰ v ɛ r v ɑ		Germanic	711_disappear	11956	7689	kʰ v ɛ r v ɑ
55861	Norwegian (Bokmål)	disappear	forsvinne	fɔˈsvɪnə	f ɔ s v ɪ n ə		Germanic	711_disappear	11954	7684	f ɔ - - s v ɪ n - ə -
57011	Swedish	disappear	försvinna	fœrːsvɪna	f œ rː s v ɪ n a		Germanic	711_disappear	11954	7684	f œ rː - s v ɪ n - a -
58130	Danish	disappear	forsvinde	fɔʁˈsvenˀə	f ɔ ʁ s v e nˀ ə		Germanic	711_disappear	11954	7684	f ɔ ʁ - s v e nˀ - ə -
59179	German	disappear	verschwinden	fɛɐ̯ʃvɪndən	f ɛ ɐ ʃ v ɪ n d ə n		Germanic	711_disappear	11954	7684	f ɛ - ɐ ʃ v ɪ n d ə n
60309	Dutch	disappear	verdwijnen	v̥ɛrˈdu̯ɛi̯nə	v̥ ɛ r d u ɛ i n ə		Germanic	711_disappear	11955	7685	v̥ ɛ r d u ɛ i n ə
61382	English	disappear	disappear	ˌdɪsəˈpɪə	d ɪ s ə p ɪ ə		Germanic	711_disappear	11953	7681	d ɪ s ə p ɪ ə
62591	Irish	disappear	imigh	ɪmʲiː	ɪ mʲ iː		Celtic	711_disappear	8447	7690	ɪ mʲ iː
63791	Welsh	disappear	diflannu	dɪvlannɪ	d ɪ v l a n n ɪ		Celtic	711_disappear	8448	7705	d ɪ v l a n n ɪ
64869	Breton	disappear	monet diwar wel	mɔ̃nɛt_diwaʀ_wɛl	m ɔ̃ n ɛ t + d i w a ʀ + w ɛ l		Celtic	711_disappear	8445	7679	m ɔ̃ n ɛ t + d i w a ʀ + w ɛ l
65934	Latin	disappear	discedere	dɪskeːdɛrɛ	d ɪ s k eː d ɛ r ɛ		Italic	711_disappear	16124	7692	d ɪ s k eː d ɛ r ɛ
67131	French	disappear	disparaître	dispaˈʁɛːtʁə	d i s p a ʁ ɛː t ʁ ə		Italic	711_disappear	16122	7681	d i s - p a ʁ ɛː t - ʁ ə
68281	Catalan	disappear	desaparèixer	d̪əzəpəɾɛʃə	d̪ ə z ə p ə ɾ ɛ ʃ ə		Italic	711_disappear	16122	7681	d̪ ə z ə p ə ɾ ɛ ʃ - - ə
69450	Spanish	disappear	desaparecer	desapaɾeθeɾ	d e s a p a ɾ e θ e ɾ		Italic	711_disappear	16122	7681	d e s a p a ɾ e θ e ɾ -
70694	Portuguese	disappear	desaparecer	dəzɐpɐrəˈser	d ə z ɐ p ɐ r ə s e r		Italic	711_disappear	16122	7681	d ə z ɐ p ɐ r ə s e r -
71949	Italian	disappear	sparire	sparire	s p a r i r e		Italic	711_disappear	16123	7691	s - - - p a r i r e
71950	Italian	disappear	scomparire	skomparire	s k o m p a r i r e		Italic	711_disappear	16123	7691	s k o m p a r i r e
73240	Romanian	disappear	dispărea	dispəre̯a	d i s p ə r e a		Italic	711_disappear	16122	7681	d i s - p ə r e - - - a
41504	Bulgarian	dish	ястие	jastiɛ	j a s t i ɛ		Balto-Slavic	349_dish	5417	7709	j a s t i ɛ
42724	Croatian	dish	jelo	jɛ̂lɔ	j ɛ l ɔ		Balto-Slavic	349_dish	5420	7711	j ɛ - l ɔ
43961	Slovene	dish	jéd	jɛ˨ːd	j ɛː ² d		Balto-Slavic	349_dish	5424	7730	j ɛː ² d
45090	Slovak	dish	jedlo	jɛdɫɔ	j ɛ d lˠ ɔ		Balto-Slavic	349_dish	5420	7711	j ɛ d lˠ ɔ
46281	Czech	dish	jídlo	jiːdlo	j iː d l o		Balto-Slavic	349_dish	5420	7711	j iː d l o
47406	Polish	dish	potrawa	pɔtɾava	p ɔ t ɾ a v a		Balto-Slavic	349_dish	5416	7707	p ɔ t ɾ a v a
47407	Polish	dish	jedzenie	jɛd͡zɛniɛ	j ɛ dz ɛ n i ɛ		Balto-Slavic	349_dish	5425	7736	j ɛ dz ɛ n i ɛ
48508	Ukrainian	dish	страва	strɑwɑ	s t r ɑ w ɑ		Balto-Slavic	349_dish	5416	7707	s - t r ɑ w ɑ
49597	Belarusian	dish	страва	strava	s t r a v a		Balto-Slavic	349_dish	5416	7707	s - t r a v a
50661	Russian	dish	блюдо	bluˑdə	b l uˑ d ə		Balto-Slavic	349_dish	5419	7710	b l uˑ d ə
50662	Russian	dish	кушанье	kuˑʃənʲɪ	k uˑ ʃ ə nʲ ɪ		Balto-Slavic	349_dish	5425	7736	k uˑ ʃ ə nʲ ɪ -
51756	Lithuanian	dish	patiekalas	pǎtiəkɐɫɐs	p a t i ə k ɐ lˠ ɐ s		Balto-Slavic	349_dish	5423	7723	p a t i ə k ɐ lˠ ɐ s
53054	Latvian	dish	ēdiens	eːdiɛ̯ns	eː d i ɛ n s		Balto-Slavic	349_dish	5422	7722	eː d i ɛ n s
54314	Icelandic	dish	réttur	rjɛhtʏr̥	r j ɛ h t ʏ r̥		Germanic	349_dish	11960	7718	- - - - r j ɛ h t ʏ r̥
54315	Icelandic	dish	matarréttur	mɑtɑrːjɛhtʏr̥	m ɑ t ɑ rː j ɛ h t ʏ r̥		Germanic	349_dish	11960	7718	m ɑ t ɑ rː j ɛ h t ʏ r̥
55475	Norwegian (Bokmål)	dish	matrett	ˈmaːtrɛt	m aː t r ɛ t		Germanic	349_dish	11961	7724	m aː t r ɛ t
56608	Swedish	dish	maträtt	mɑːtrɛt	m ɑː t r ɛ t		Germanic	349_dish	11961	7724	m ɑː t r ɛ t
57745	Danish	dish	ret	ʁəð	ʁ ə ð		Germanic	349_dish	11957	7713	ʁ ə ð
58817	German	dish	Speise	ʃpaɪ̯zə	ʃ p a ɪ z ə		Germanic	349_dish	11958	7714	ʃ p a ɪ z ə
59879	Dutch	dish	spijs	spɛi̯s	s p ɛ i s		Germanic	349_dish	11958	7714	s p ɛ i s -
61019	English	dish	dish	dɪʃ	d ɪ ʃ		Germanic	349_dish	11959	7715	d ɪ ʃ
62117	Irish	dish	mias	mʲɪəsˠ	mʲ ɪ ə sˠ		Celtic	349_dish	8449	7708	mʲ ɪ ə sˠ
63360	Welsh	dish	saig	sa͡ɪɡ	s aɪ g		Celtic	349_dish	8450	7734	s aɪ g
64487	Breton	dish	meuz	møːs	m øː s		Celtic	349_dish	8449	7708	m øː - s
65551	Latin	dish	cibus	kɪbʊs	k ɪ b ʊ s		Italic	349_dish	16128	7721	k ɪ b ʊ s
66681	French	dish	plat	pla	p l a		Italic	349_dish	16126	7710	p l a - -
67893	Catalan	dish	plat	pɫat̪	p lˠ a t̪		Italic	349_dish	16126	7710	p lˠ a t̪ -
69026	Spanish	dish	plato	plato	p l a t o		Italic	349_dish	16126	7710	p l a t o
70262	Portuguese	dish	prato	ˈpratu	p r a t u		Italic	349_dish	16126	7710	p r a t u
71501	Italian	dish	piatto	piatːo	p i a tː o		Italic	349_dish	16127	7720	p i - a tː o
72772	Romanian	dish	bucate	bukate	b u k a t e		Italic	349_dish	16127	7720	b u k a t e
72773	Romanian	dish	fel de bucate	fel_de_bukate	f e l + d e + b u k a t e		Italic	349_dish	16129	7737	f e l + d e + b u k a t e
41496	Bulgarian	dishes	съдове	sɤdɔvɛ	s ɤ d ɔ v ɛ		Balto-Slavic	342_dishes	5427	7740	s ɤ d ɔ v ɛ
42715	Croatian	dishes	suđe	sûːd͡ʑɛ	s uː dʑ ɛ		Balto-Slavic	342_dishes	5428	7742	s uː dʑ ɛ
42716	Croatian	dishes	posuđe	pɔ̌sud͡ʑɛ	p ɔ s u dʑ ɛ		Balto-Slavic	342_dishes	5426	7738	p ɔ s u dʑ ɛ
43954	Slovene	dishes	posóda	pɔsɔ˨ːda	p ɔ s ɔː ² d a		Balto-Slavic	342_dishes	5433	7761	p ɔ s ɔː ² d a
45081	Slovak	dishes	nádoba	naːdɔba	n aː d ɔ b a		Balto-Slavic	342_dishes	5429	7743	n aː d ɔ b a
46273	Czech	dishes	nádobí	naːdobiː	n aː d o b iː		Balto-Slavic	342_dishes	5429	7743	n aː d o b iː
47397	Polish	dishes	statki	statki	s t a t k i		Balto-Slavic	342_dishes	5432	7756	s t a t k i
47398	Polish	dishes	naczynia	naʈ͡ʂɨnia	n a ʈʂ ɨ n i a		Balto-Slavic	342_dishes	5434	7768	n a ʈʂ ɨ n i a
48501	Ukrainian	dishes	посуд	pɔsud	p ɔ s u d		Balto-Slavic	342_dishes	5426	7738	p ɔ s u d -
49590	Belarusian	dishes	пасуда	pasuda	p a s u d a		Balto-Slavic	342_dishes	5426	7738	p a s u d a
50654	Russian	dishes	посуда	pɐsuˑdə	p ɐ s uˑ d ə		Balto-Slavic	342_dishes	5426	7738	p ɐ s uˑ d ə
51748	Lithuanian	dishes	indai	ɪ̂nˑdɐʲɪ̯ˑ	ɪ nˑ d ɐ j ɪˑ		Balto-Slavic	342_dishes	5431	7754	ɪ nˑ d ɐ j ɪˑ
53047	Latvian	dishes	trauki	drau̯ki	d r a u k i		Balto-Slavic	342_dishes	5430	7753	d r a u k i
54307	Icelandic	dishes	leirtau	lɛir̥tœy	l ɛ i r̥ t œ y		Germanic	342_dishes	11968	7749	l ɛ i r̥ t œ y
55467	Norwegian (Bokmål)	dishes	kjøkkentøy	ˈçœkəntœj	ç œ k ə n t œ j		Germanic	342_dishes	11969	7754	ç œ k ə n t œ j
56599	Swedish	dishes	servis	sɛrːvɪs	s ɛ rː v ɪ s		Germanic	342_dishes	11970	7763	s ɛ rː v ɪ s
56600	Swedish	dishes	porslin	pɔrːslɪn	p ɔ rː s l ɪ n		Germanic	342_dishes	11971	7770	p ɔ rː s l ɪ n
57737	Danish	dishes	husgeråd	husɡeˈʀɔːˀð	h u s g e ʀ ɔː ʔ ð		Germanic	342_dishes	11964	7744	h u s g e ʀ ɔː ʔ ð
58810	German	dishes	Geschirr	ɡɛʃɪʁ	g ɛ ʃ ɪ ʁ		Germanic	342_dishes	11967	7748	g ɛ ʃ ɪ ʁ
59872	Dutch	dishes	vaatwerk	ˈv̥aːtʋɛrk	v̥ aː t ʋ ɛ r k		Germanic	342_dishes	11965	7745	v̥ aː t ʋ ɛ r k
61012	English	dishes	dishes	ˈdɪʃɪz	d ɪ ʃ ɪ z		Germanic	342_dishes	11966	7746	d ɪ ʃ ɪ z
62108	Irish	dishes	soithí	sˠɔhiː	sˠ ɔ h iː		Celtic	342_dishes	8452	7742	sˠ ɔ h iː
62109	Irish	dishes	gréithe	ɟɾʲeːhə	ɟ ɾʲ eː h ə		Celtic	342_dishes	8454	7767	ɟ ɾʲ eː h ə
63352	Welsh	dishes	llestri	ɬɛstrɪ	ɬ ɛ s t r ɪ		Celtic	342_dishes	8451	7739	ɬ ɛ s t r ɪ - -
64480	Breton	dishes	listriaj	listʀiːaʃ	l i s t ʀ iː a ʃ		Celtic	342_dishes	8451	7739	l i s t ʀ iː a ʃ
65543	Latin	dishes	vasa	waːsa	w aː s a		Italic	342_dishes	16132	7741	w aː s a - -
66672	French	dishes	vaisselle	vɛˈʃɛl	v ɛ ʃ ɛ l		Italic	342_dishes	16132	7741	v ɛ ʃ ɛ l -
67883	Catalan	dishes	vaixella	βəʃɛʎə	β ə ʃ ɛ ʎ ə		Italic	342_dishes	16132	7741	β ə ʃ ɛ ʎ ə
69018	Spanish	dishes	vajilla	baxiʝa	b a x i ʝ a		Italic	342_dishes	16130	7738	b a x i ʝ a
70253	Portuguese	dishes	louça	lowsa	l o w s a		Italic	342_dishes	16133	7757	l o w s a
71491	Italian	dishes	stoviglie	stoviʎːie	s t o v i ʎː i e		Italic	342_dishes	16131	7740	s t o v i ʎː i e
72762	Romanian	dishes	vase	vase	v a s e		Italic	342_dishes	16132	7741	v a s e - -
72763	Romanian	dishes	tacâmuri	takɨmurʲ	t a k ɨ m u rʲ		Italic	342_dishes	16135	7769	t a k ɨ m u rʲ
41400	Bulgarian	distance	разстояние	razstɔjaniɛ	r a z s t ɔ j a n i ɛ		Balto-Slavic	264_distance	5436	7773	r a z s t ɔ j a n i - ɛ
42616	Croatian	distance	udaljenost	ǔdaːʎɛnɔːst	u d aː ʎ ɛ n ɔː s t		Balto-Slavic	264_distance	5437	7775	- - u d - aː ʎ ɛ n ɔː s t
43865	Slovene	distance	oddáljenost	ɔdda˨ːlɛnɔst	ɔ d d aː ² l ɛ n ɔ s t		Balto-Slavic	264_distance	5441	7794	ɔ d d aː ² l ɛ n ɔ s t
44982	Slovak	distance	vzdialenosť	vzdi̯aɫɛnɔsc	v z d i a lˠ ɛ n ɔ s c		Balto-Slavic	264_distance	5437	7775	v z - d i a lˠ ɛ n ɔ s c
46182	Czech	distance	vzdálenost	vzdaːlɛnost	v z d aː l ɛ n o s t		Balto-Slavic	264_distance	5437	7775	v z - d - aː l ɛ n o s t
47306	Polish	distance	odległość	ɔdlɛɡwɔɕt͡ɕ	ɔ d l ɛ g w ɔ ɕ tɕ		Balto-Slavic	264_distance	5435	7771	ɔ d l ɛ g w ɔ ɕ tɕ
48416	Ukrainian	distance	відстань	vidstɑnʲ	v i d s t ɑ nʲ		Balto-Slavic	264_distance	5438	7777	v i d s t ɑ nʲ
49504	Belarusian	distance	адлегласць	adlʲɛɣlast͡sʲ	a d lʲ ɛ ɣ l a s tsʲ		Balto-Slavic	264_distance	5435	7771	a d lʲ ɛ ɣ l a s tsʲ
50576	Russian	distance	расстояние	rəsstɐjaˑnʲijə	r ə s s t ɐ j aˑ nʲ i j ə		Balto-Slavic	264_distance	5436	7773	r ə s s t ɐ j aˑ nʲ i j ə
51646	Lithuanian	distance	atstumas	ɐtstʊ̂mɐs	ɐ t s t ʊ m ɐ s		Balto-Slavic	264_distance	5440	7787	ɐ t s t - - ʊ m ɐ s
52946	Latvian	distance	attālums	ɑtːɑːlums	ɑ tː ɑː l u m s		Balto-Slavic	264_distance	5439	7786	ɑ tː ɑː l u m s
52947	Latvian	distance	atstatums	ɑtstɑtːums	ɑ t s t ɑ tː u m s		Balto-Slavic	264_distance	5440	7787	ɑ t s t ɑ tː u m - s
54217	Icelandic	distance	fjarlægð	fjɑrdlaɪɣð	f j ɑ r d l a ɪ ɣ ð		Germanic	264_distance	11975	7782	f j ɑ r d l a ɪ ɣ ð
55381	Norwegian (Bokmål)	distance	avstand	ˈaːvstɑn	aː v s t ɑ n		Germanic	264_distance	11973	7777	aː - v s t ɑ n -
56511	Swedish	distance	avstånd	avːstɔnd	a vː s t ɔ n d		Germanic	264_distance	11973	7777	a - vː s t ɔ n d
57655	Danish	distance	afstand	ˈɑu̯sdɑnˀ	ɑ u s d ɑ nˀ		Germanic	264_distance	11973	7777	ɑ u - s d ɑ nˀ -
58732	German	distance	Entfernung	ɛntfɛɐ̯nʊŋ	ɛ n t f ɛ ɐ n ʊ ŋ		Germanic	264_distance	11974	7781	ɛ n t f ɛ ɐ n ʊ ŋ
59779	Dutch	distance	afstand	ɑfstɑnt	ɑ f s t ɑ n t		Germanic	264_distance	11973	7777	ɑ - f s t ɑ n t
60934	English	distance	distance	ˈdɪstəns	d ɪ s t ə n s		Germanic	264_distance	11972	7774	d ɪ s t ə n s
62007	Irish	distance	fad	fˠad̪ˠ	fˠ a d̪ˠ		Celtic	264_distance	8456	7783	fˠ a d̪ˠ
63261	Welsh	distance	pellter	pɛɬtɛr	p ɛ ɬ t ɛ r		Celtic	264_distance	8457	7798	p ɛ ɬ t ɛ r
64398	Breton	distance	keid	kɛi̯t	k ɛ i t		Celtic	264_distance	8455	7772	k ɛ - i t
64399	Breton	distance	kehid	kɛhit	k ɛ h i t		Celtic	264_distance	8455	7772	k ɛ h i t
65463	Latin	distance	spatium	spatɪʊ̃	s p a t ɪ ʊ̃		Italic	264_distance	16138	7785	s p a t ɪ ʊ̃
66572	French	distance	distance	disˈtɑ̃ːs	d i s t ɑ̃ː s		Italic	264_distance	16136	7774	d i s t ɑ̃ː - s - -
67791	Catalan	distance	distància	d̪istansia	d̪ i s t a n s i a		Italic	264_distance	16136	7774	d̪ i s t a n s i a
68922	Spanish	distance	distancia	distanθja	d i s t a n θ j a		Italic	264_distance	16136	7774	d i s t a n θ j a
70150	Portuguese	distance	distância	diʃˈtɐ̃sjɐ	d i ʃ t ɐ̃ s j ɐ		Italic	264_distance	16136	7774	d i ʃ t ɐ̃ - s j ɐ
71388	Italian	distance	distanza	distant͡sa	d i s t a n ts a		Italic	264_distance	16136	7774	d i s t a n ts - a
71389	Italian	distance	lontananza	lontanant͡sa	l o n t a n a n ts a		Italic	264_distance	16137	7781	l o n t a n a n ts a
72661	Romanian	distance	distanță	distant͡sə	d i s t a n ts ə		Italic	264_distance	16136	7774	d i s t a n ts - ə
72662	Romanian	distance	depărtare	depərtare	d e p ə r t a r e		Italic	264_distance	16139	7798	d e p ə r t a r e
42202	Bulgarian	disturb	смутя	smutʲa	s m u tʲ a		Balto-Slavic	939_disturb	5444	7801	s m u tʲ - - a
43475	Croatian	disturb	smetati	smɛ̌ːtati	s m ɛː t a t i		Balto-Slavic	939_disturb	5444	7801	s m ɛː t a t i
44597	Slovene	disturb	motíti	mɔti˨ːti	m ɔ t iː ² t i		Balto-Slavic	939_disturb	5449	7822	m ɔ t iː ² t i
45797	Slovak	disturb	vyrušiť	viruʃic	v i r u ʃ i c		Balto-Slavic	939_disturb	5445	7804	v i r u ʃ i c
